strategy,severity,climate,year,month,annual_energy_MWh,annual_cost_usd,annual_co2_tonne,mean_COP,mean_delta,mean_comfort_dev,occupied_discomfort_days
S0,0.5499999999999999,hot_arid,4,3,1335.1565195423773,126839.86935652584,560.7657382077984,3.468871687991665,0.5814515156050113,1.4442866734388264,27
S0,0.5499999999999999,hot_arid,4,4,1352.4578359688342,128483.49441703924,568.0322911069103,3.5737485469042434,0.6426048781774443,1.6829187444956348,32
S0,0.5499999999999999,hot_arid,4,5,1388.124963811837,131871.87156212452,583.0124848009715,3.4086422946705137,0.6465994679405708,1.6199137334051548,28
S0,0.5499999999999999,hot_arid,4,6,1420.2011143869531,134919.10586676054,596.4844680425202,3.535873809161942,0.609351301070257,1.5327614769318758,28
S0,0.5499999999999999,hot_arid,4,7,1425.8909714229153,135459.64228517696,598.8742079976244,3.5248109323967167,0.6226540366955867,1.5209653171133,25
S0,0.5499999999999999,hot_arid,4,8,1371.6296309066774,130304.81493613435,576.0844449808045,3.516115260209279,0.6021996623316893,1.5309964484331677,26
S0,0.5499999999999999,hot_arid,4,9,1396.3025606631502,132648.74326299925,586.4470754785231,3.5770070363350657,0.6009052380449224,1.4112517985583801,25
S0,0.5499999999999999,hot_arid,4,10,1402.3271986271243,133221.0838695768,588.9774234233922,3.555808325262131,0.6001367275080259,1.4700735970671999,29
S0,0.5499999999999999,hot_arid,4,11,1422.3020654199172,135118.69621489214,597.3668674763652,3.5803073495716786,0.5938724129553137,1.5061597196742336,27
S0,0.5499999999999999,hot_arid,4,12,1430.5262448183798,135899.99325774607,600.8210228237195,3.582007850903621,0.6107204600239176,1.4856147594987725,26
S0,0.65,hot_arid,4,1,1363.7009809748783,129551.59319261344,572.7544120094489,3.298744634054434,0.7505178602862951,1.744259607162494,27
S0,0.65,hot_arid,4,2,1361.9381098343526,129384.1204342635,572.0140061304281,3.3528787079579843,0.6982379608549176,1.7475263313972464,33
S0,0.65,hot_arid,4,3,1377.866540674033,130897.32136403314,578.7039470830939,3.4586124731460535,0.7147540842247484,1.865535001864981,33
S0,0.65,hot_arid,4,4,1329.8301039466512,126333.85987493186,558.5286436575935,3.4099481597779677,0.7086321166187707,1.6680055443743935,28
S0,0.65,hot_arid,4,5,1402.3343781812878,133221.76592722232,588.9804388361408,3.37546561091585,0.7200311454936154,1.7280675833438615,31
S0,0.65,hot_arid,4,6,1388.7642491562162,131932.60366984055,583.2809846456108,3.3935785726678915,0.7286291097435411,1.8744069879180758,33
S0,0.65,hot_arid,4,7,1435.5321541481037,136375.55464406984,602.9235047422035,3.4084706702763583,0.7326232163488483,1.8449727201409867,31
S0,0.65,hot_arid,4,8,1410.9243170257819,134037.8101174493,592.5882131508283,3.398173692301876,0.7274225528780915,1.7680453716426867,31
S0,0.65,hot_arid,4,9,1401.3839875404938,133131.4788163469,588.5812747670074,3.412563113995798,0.720071937328416,1.702231494571872,30
S0,0.65,hot_arid,4,10,1486.4083426337838,141208.79255020947,624.2915039061892,3.4712294998516153,0.7065848728861106,1.652558783337839,30
S0,0.65,hot_arid,4,11,1513.5515402632218,143787.39632500606,635.6916469105531,3.462420459292923,0.7123065903523429,1.6366609160936987,31
S0,0.65,hot_arid,4,12,1515.8267251844254,144003.53889252042,636.6472245774587,3.4312999149137577,0.7119406968638503,1.7114895331870144,31
S0,0.75,hot_arid,4,1,1414.66406175773,134393.08586698436,594.1589059382466,3.2105894955723553,0.8199853688779417,1.9894527616244722,38
S0,0.75,hot_arid,4,2,1422.5799555839167,135145.0957804721,597.4835813452449,3.268682796291829,0.7970626201794648,1.9748491272692432,34
S0,0.75,hot_arid,4,3,1406.9010348313202,133655.59830897543,590.8984346291545,3.353027153643485,0.805414429972711,1.8751032312160205,36
S0,0.75,hot_arid,4,4,1425.9786073435191,135467.9676976343,598.911015084278,3.1885993075109185,0.8429352571618492,1.9505457129917665,33
S0,0.75,hot_arid,4,5,1489.7081358772198,141522.27290833587,625.6774170684323,3.2502567350962472,0.8364727744964618,1.8569030843432375,33
S0,0.75,hot_arid,4,6,1436.7649273025224,136492.66809373963,603.4412694670594,3.2674853735259313,0.826202417382294,1.9710892348452564,35
S0,0.75,hot_arid,4,7,1470.8421475076966,139730.00401323117,617.7537019532325,3.2813058197116476,0.8301942637200554,1.9094388034539742,34
S0,0.75,hot_arid,4,8,1470.4390289450648,139691.70774978117,617.5843921569272,3.3299511543901175,0.816449834551768,2.0475014758335597,36
S0,0.75,hot_arid,4,9,1487.2853255045175,141292.10592292916,624.6598367118974,3.3027823619354777,0.832454316067661,2.042267739928721,36
S0,0.75,hot_arid,4,10,1466.788712830892,139344.92771893475,616.0512593889747,3.2287164204041776,0.8287157538871541,1.851546959484093,33
S0,0.75,hot_arid,4,11,1581.937348151572,150284.04807439935,664.4136862236602,3.292255726255719,0.8479877249922764,2.027421993101358,32
S0,0.75,hot_arid,4,12,1504.1265612639697,142892.02332007713,631.7331557308672,3.296346926766372,0.8138598930039896,1.865279999547092,32
S0,0.05,hot_arid,5,1,1140.028167597571,108302.67592176925,478.81183039097976,4.090620790076758,0.1103105028443632,0.5627394630606691,14
S0,0.05,hot_arid,5,2,1076.7506890043474,102291.315455413,452.23528938182585,4.116217827511105,0.12620923112620366,0.6542962782767577,15
S0,0.05,hot_arid,5,3,1162.4713181358627,110434.77522290696,488.2379536170623,4.060990150593258,0.12155675608321376,0.6315773244073805,16
S0,0.05,hot_arid,5,4,1166.6747784684749,110834.10395450512,490.0034069567594,4.125088326665487,0.11745544507407271,0.6988352548745655,12
S0,0.05,hot_arid,5,5,1173.949504213331,111525.20290026645,493.058791769599,4.023757552323312,0.14462075809256156,0.7318475198662193,14
S0,0.05,hot_arid,5,6,1200.8989647304797,114085.40164939557,504.37756518680146,4.108401083083328,0.1344558449593455,0.6896794958320237,12
S0,0.05,hot_arid,5,7,1226.1779329681465,116486.90363197391,514.9947318466214,4.0425667187929735,0.1134045129768968,0.5816695392894047,9
S0,0.05,hot_arid,5,8,1173.067104637509,111441.37494056334,492.6881839477537,4.076124611915984,0.16061657139756227,0.9901297112084116,18
S0,0.05,hot_arid,5,9,1236.5930196675588,117476.33686841809,519.3690682603747,4.079166530307671,0.13917658999075572,0.7422076562537073,14
S0,0.05,hot_arid,5,10,1237.430897784225,117555.93528950137,519.7209770693745,4.034776504741655,0.14134371021882874,0.6923168157016107,14
S0,0.05,hot_arid,5,11,1184.0296914837625,112482.82069095744,497.2924704231802,4.045943123818305,0.14890335083421294,0.7704980936239642,13
S0,0.05,hot_arid,5,12,1291.4551517451903,122688.23941579308,542.4111637329798,4.013766671084786,0.13417222320366673,0.7673121187364288,14
S0,0.15,hot_arid,5,1,1135.1881084526667,107842.87030300334,476.77900555012,3.9951520097390696,0.2254251489818807,0.8056278902001881,16
S0,0.15,hot_arid,5,2,1209.159832817813,114870.18411769223,507.8471297834814,3.8954600108072475,0.24769628130145938,0.9371475693118235,17
S0,0.15,hot_arid,5,3,1223.6998632542739,116251.48700915602,513.953942566795,3.9582084351937965,0.2520061428784152,0.9987241268991188,18
S0,0.15,hot_arid,5,4,1217.8789150201671,115698.49692691588,511.5091443084702,3.910189172870591,0.2560522535747464,0.8403440843363261,13
S0,0.15,hot_arid,5,5,1215.9334100997735,115513.67395947847,510.6920322419048,3.931742365055125,0.22987232587538428,0.8003765928956948,10
S0,0.15,hot_arid,5,6,1237.173887240505,117531.51928784799,519.6130326410122,3.965442937249967,0.24319940561059408,0.8223918396136141,16
S0,0.15,hot_arid,5,7,1218.60425339032,115767.4040720804,511.8137864239344,3.915529582706645,0.21588660203446539,0.7770644956790539,15
S0,0.15,hot_arid,5,8,1251.966024292966,118936.77230783178,525.8257302030457,3.9709690328002125,0.23709260791840794,0.716457705100594,10
S0,0.15,hot_arid,5,9,1279.1119990196325,121515.6399068651,537.2270395882457,3.8695700916446505,0.2408989894539949,0.9924708686842829,11
S0,0.15,hot_arid,5,10,1329.9710316697197,126347.24800862337,558.5878333012822,3.9434494532752957,0.2427577431713054,0.9860796459435048,16
S0,0.15,hot_arid,5,11,1276.5462173662033,121271.89064978932,536.1494112938054,3.9479559851138157,0.25210683894955965,0.9419009316577049,19
S0,0.15,hot_arid,5,12,1334.996257424609,126824.64445533785,560.6984281183358,3.889186893748368,0.2813949005836662,0.9157937309939992,12
S0,0.25,hot_arid,5,1,1203.1912463213114,114303.16840052458,505.34032345495075,3.8450805102646557,0.3295793030336641,1.0013156736258282,16
S0,0.25,hot_arid,5,2,1236.867669827099,117502.42863357441,519.4844213273816,3.7911082581635007,0.356815460009867,1.0915238023266716,19
S0,0.25,hot_arid,5,3,1225.3198636746336,116405.38704909019,514.6343427433461,3.7971995771941507,0.3523764739700145,1.0316283340200056,15
S0,0.25,hot_arid,5,4,1236.733153645138,117489.6495962881,519.4279245309579,3.852645821135501,0.3277111321041775,1.1098311722445378,20
S0,0.25,hot_arid,5,5,1267.7263624516734,120434.00443290897,532.4450722297028,3.806799095977604,0.35276346943251957,1.1162114329728465,20
S0,0.25,hot_arid,5,6,1213.1581915001361,115250.02819251294,509.52644043005716,3.9067529246555885,0.33125862013582624,1.0355231832695828,20
S0,0.25,hot_arid,5,7,1326.7852721980798,126044.60085881759,557.2498143231935,3.8199367268745257,0.35448096226886755,1.0951583393608766,18
S0,0.25,hot_arid,5,8,1315.2030197513081,124944.28687637427,552.3852682955494,3.8242428883403963,0.3352589071595942,1.149776787860775,19
S0,0.25,hot_arid,5,9,1328.8334948640245,126239.18201208232,558.1100678428903,3.7111822410220046,0.3400079193828489,0.9465058695984447,15
S0,0.25,hot_arid,5,10,1305.4060067755581,124013.57064367802,548.2705228457344,3.823479334576433,0.3216893136112876,1.0172183389949199,21
S0,0.25,hot_arid,5,11,1347.3703510072653,128000.18334569021,565.8955474230514,3.7636670554950236,0.34490117146903476,1.1205986801677348,22
S0,0.25,hot_arid,5,12,1366.084700425857,129778.0465404564,573.7555741788599,3.749562172427032,0.3388635357019681,0.9742057856203301,19
S0,0.35,hot_arid,5,1,1239.6200911554765,117763.90865977027,520.6404382853001,3.7660609820401296,0.4456461428914627,1.1825900107026575,18
S0,0.35,hot_arid,5,2,1259.6333212393156,119665.16551773497,529.0459949205125,3.6724649724838274,0.4646400942988394,1.3374235237865817,25
S0,0.35,hot_arid,5,3,1276.3022591348733,121248.71461781296,536.0469488366468,3.6748685082458104,0.43183828996828705,1.2305824559745744,23
S0,0.35,hot_arid,5,4,1286.8517566477285,122250.91688153421,540.4777377920459,3.596351340907016,0.43230179650292616,1.148595283736586,20
S0,0.35,hot_arid,5,5,1342.6145843536121,127548.38551359315,563.8981254285171,3.6630473040829736,0.47618923132419366,1.305599786004797,23
S0,0.35,hot_arid,5,6,1293.7265300428826,122904.02035407384,543.3651426180106,3.7427416003716716,0.4482067867276281,1.3459179516832402,25
S0,0.35,hot_arid,5,7,1335.052813596851,126830.01729170083,560.7221817106773,3.738355856996709,0.44657713608214583,1.3076677438252082,22
S0,0.35,hot_arid,5,8,1342.7327162122992,127559.60804016843,563.9477408091657,3.6635090754701043,0.43139597340654645,1.3504343642513985,21
S0,0.35,hot_arid,5,9,1358.1101858461905,129020.4676553881,570.4062780554,3.7254791060150225,0.4424714126185477,1.2603158758630186,22
S0,0.35,hot_arid,5,10,1337.16354020128,127030.5363191216,561.6086868845376,3.6862545152556137,0.4623479515790312,1.2159465508598366,18
S0,0.35,hot_arid,5,11,1420.2288713952782,134921.74278255145,596.4961259860169,3.7304366429590634,0.4373621839335189,1.238922850144011,19
S0,0.35,hot_arid,5,12,1378.5370136212528,130961.016294019,578.9855457209261,3.79025215298284,0.43075457887940777,1.1999410342424353,22
S0,0.44999999999999996,hot_arid,5,1,1300.9604343320968,123591.2412615492,546.4033824194806,3.6813465082155243,0.5233281306459444,1.431848375042443,28
S0,0.44999999999999996,hot_arid,5,2,1287.1334688112258,122277.67953706645,540.5960569007149,3.6110480612098113,0.5247735871225819,1.2939862281074783,24
S0,0.44999999999999996,hot_arid,5,3,1330.1214318634484,126361.5360270276,558.6510013826482,3.597296880088717,0.5548100177488364,1.4230702300875182,23
S0,0.44999999999999996,hot_arid,5,4,1310.7725682687255,124523.39398552892,550.5244786728647,3.6727029220535186,0.5713430808254215,1.4931967917974167,26
S0,0.44999999999999996,hot_arid,5,5,1339.66661850923,127268.32875837684,562.6599797738766,3.677778067811351,0.5371494144749775,1.4024376115139672,20
S0,0.44999999999999996,hot_arid,5,6,1335.861703506913,126906.86183315674,561.0619154729035,3.5592361229136777,0.5630015055194448,1.4420705235962474,27
S0,0.44999999999999996,hot_arid,5,7,1375.2861332351808,130652.18265734219,577.6201759587759,3.5642103515764414,0.5160281347217437,1.5407954123620868,28
S0,0.44999999999999996,hot_arid,5,8,1392.2766924347072,132266.2857812972,584.756210822577,3.5848483604814287,0.5300702673330507,1.4056583033927514,26
S0,0.44999999999999996,hot_arid,5,9,1404.394798298474,133417.50583835502,589.845815285359,3.5115646082949605,0.5670652216468011,1.5282980343360966,25
S0,0.44999999999999996,hot_arid,5,10,1449.8790602640454,137738.5107250843,608.9492053108991,3.5825523948888165,0.5470860941682056,1.463204037405623,26
S0,0.44999999999999996,hot_arid,5,11,1429.0353144348749,135758.35487131312,600.1948320626474,3.6040272109688463,0.5212438839904542,1.4588256361686902,25
S0,0.44999999999999996,hot_arid,5,12,1424.557039445793,135332.91874735034,598.313956567233,3.7065990986690673,0.5439881734447807,1.4238881030305395,25
S0,0.5499999999999999,hot_arid,5,1,1325.3539119013874,125908.62163063181,556.6486429985827,3.4928514038474456,0.6346248977196816,1.6518601736154217,28
S0,0.5499999999999999,hot_arid,5,2,1399.6142905161607,132963.35759903528,587.8380020167875,3.380871485899465,0.6598195604840951,1.5896413236122746,30
S0,0.5499999999999999,hot_arid,5,3,1383.2524720767813,131408.98484729422,580.966038272248,3.551926259040006,0.6297305526135999,1.425906689287533,23
S0,0.5499999999999999,hot_arid,5,4,1384.7606406460297,131552.26086137284,581.5994690713325,3.4635905763890635,0.6509614617859978,1.5454154776630644,29
S0,0.5499999999999999,hot_arid,5,5,1407.077459566438,133672.3586588116,590.9725330179039,3.4160406609380463,0.6415884167967284,1.76297439699535,34
S0,0.5499999999999999,hot_arid,5,6,1381.987841198318,131288.8449138402,580.4348933032935,3.4848221074920156,0.6415653390628481,1.4983925202540072,28
S0,0.5499999999999999,hot_arid,5,7,1452.7753137978052,138013.6548107915,610.1656317950782,3.4975001130939267,0.6380867631943369,1.4824621185456817,24
S0,0.5499999999999999,hot_arid,5,8,1452.2630656129697,137964.9912332321,609.9504875574472,3.3597893811053314,0.6454544782393744,1.5781571173363895,28
S0,0.5499999999999999,hot_arid,5,9,1452.6588217499636,138002.58806624654,610.1167051349847,3.435241129913945,0.6465510782760026,1.712654516242577,32
S0,0.5499999999999999,hot_arid,5,10,1414.8481077284482,134410.57023420258,594.2362052459482,3.45111463449373,0.6578876126871696,1.6597698489104233,29
S0,0.5499999999999999,hot_arid,5,11,1453.8096477434526,138111.916535628,610.60005205225,3.491970958896019,0.6452151472530749,1.557330618722606,25
S0,0.5499999999999999,hot_arid,5,12,1485.9436337619359,141164.6452073839,624.0963261800131,3.5472317396720667,0.6237126230667221,1.4807791987074073,27
S0,0.65,hot_arid,5,1,1357.9883013002277,129008.88862352163,570.3550865460957,3.365417534468061,0.714112899068141,1.8309319705664435,32
S0,0.65,hot_arid,5,2,1420.295746359552,134928.09590415744,596.5242134710118,3.3485004855267615,0.7469309133987785,1.7743525332342418,34
S0,0.65,hot_arid,5,3,1445.2265191514696,137296.5193193896,606.9951380436172,3.3168948694652935,0.7660834949569637,1.8357757423277365,31
S0,0.65,hot_arid,5,4,1435.5517943853915,136377.4204666122,602.9317536418645,3.4099010218899224,0.7478377115789864,1.9082357682778899,31
S0,0.65,hot_arid,5,5,1415.475754308794,134470.19665933543,594.4998168096935,3.381152874620157,0.7557792142658437,1.7796848839223305,36
S0,0.65,hot_arid,5,6,1480.5605633812384,140653.25352121764,621.83543662012,3.3614116262499394,0.7866487783400804,1.8513120715145137,35
S0,0.65,hot_arid,5,7,1500.6600778567977,142562.70739639577,630.277232699855,3.4161781702762637,0.7351899856166421,1.791747634845268,33
S0,0.65,hot_arid,5,8,1493.4295081586115,141875.8032750681,627.2403934266168,3.35112873322756,0.7463237991592169,1.7440025835628366,29
S0,0.65,hot_arid,5,9,1504.0422703407103,142884.01568236746,631.6977535430983,3.462472851362143,0.7465925184593034,1.830488362518897,32
S0,0.65,hot_arid,5,10,1470.72055052675,139718.45230004124,617.7026312212349,3.4097426505610127,0.7500311248338877,1.7690880485030458,33
S0,0.65,hot_arid,5,11,1502.158026933264,142705.01255866006,630.9063713119708,3.3729989945961285,0.7355904957850372,1.6526329926786023,31
S0,0.65,hot_arid,5,12,1533.9404346360016,145724.34129042015,644.2549825471207,3.3768622751656507,0.7486280752415985,1.801512430409354,31
S0,0.75,hot_arid,5,1,1442.7269426570106,137059.059552416,605.9453159159444,3.2381675889332797,0.8504824263030379,2.020229875184892,32
S0,0.75,hot_arid,5,2,1434.7411256838382,136300.40693996463,602.591272787212,3.292570925851764,0.8564572906763054,1.9226010620939,33
S0,0.75,hot_arid,5,3,1473.902747958911,140020.76105609655,619.0391541427426,3.190213264103204,0.8558990457606993,2.045303828225297,39
S0,0.75,hot_arid,5,4,1456.2139498656181,138340.32523723372,611.6098589435596,3.1828776045897254,0.8439187579685078,1.980524841730694,36
S0,0.75,hot_arid,5,5,1435.4982023523646,136372.32922347463,602.9092449879931,3.3486190486345007,0.824559427377269,1.8124182343816528,31
S0,0.75,hot_arid,5,6,1484.0674479961665,140986.40755963582,623.3083281583899,3.194867270788945,0.8630059156487475,1.86682201156031,36
S0,0.75,hot_arid,5,7,1485.1106590667341,141085.51261133974,623.7464768080283,3.3036614567443325,0.83766152733095,1.970592207263933,37
S0,0.75,hot_arid,5,8,1511.9313290035984,143633.47625534184,635.0111581815113,3.231426504650603,0.8617274884483939,1.895025664320546,34
S0,0.75,hot_arid,5,9,1493.799545892497,141910.95685978723,627.3958092748487,3.2894694047039525,0.8255436161068408,1.9634815395163043,35
S0,0.75,hot_arid,5,10,1525.2614615362454,144899.8388459433,640.609813845223,3.3330250935787906,0.8286225699794989,1.8675819744216335,35
S0,0.75,hot_arid,5,11,1512.9312449630897,143728.46827149353,635.4311228844977,3.273960903006584,0.8123071820664286,1.7924305873123652,32
S0,0.75,hot_arid,5,12,1527.6207397877665,145123.9702798378,641.6007107108619,3.310282512594973,0.818255321704522,1.8425429893016196,33
S1,0.05,hot_arid,1,1,988.9535752174603,93950.58964565872,415.36050159133333,4.139925914113762,0.0531739366999412,0.47397867929291293,11
S1,0.05,hot_arid,1,2,977.0353737030894,92818.36050179349,410.3548569552975,4.160052220370038,0.08410691577685522,0.6397710418286733,9
S1,0.05,hot_arid,1,3,1056.6865971159696,100385.2267260171,443.8083707887072,4.082215027827331,0.07628166465632291,0.46950341188182815,10
S1,0.05,hot_arid,1,4,1040.5773273391897,98854.84609722302,437.0424774824596,4.156655123417784,0.06807242966238472,0.5717775107043322,7
S1,0.05,hot_arid,1,5,1072.9178513624095,101927.1958794289,450.62549757221194,4.122145410350053,0.07970976559932172,0.5471263185533368,6
S1,0.05,hot_arid,1,6,1066.621241005766,101329.01789554777,447.9809212224217,4.189332464519231,0.07171382134026752,0.5461095970525367,9
S1,0.05,hot_arid,1,7,1039.1454088658268,98718.81384225354,436.4410717236472,4.123566289327614,0.072469088888404,0.5505601879291881,10
S1,0.05,hot_arid,1,8,1067.4651654565582,101409.19071837304,448.3353694917544,4.125858982463839,0.058457096067499624,0.5933065466368198,7
S1,0.05,hot_arid,1,9,1130.6387305637563,107410.67940355685,474.86826683677765,4.14721725584287,0.09024375856308131,0.48105774980509686,7
S1,0.05,hot_arid,1,10,1106.0955726819232,105079.0794047827,464.56014052640774,4.098064177667717,0.0679523082299659,0.5255615307886329,8
S1,0.05,hot_arid,1,11,1082.512435726707,102838.68139403716,454.65522300521695,4.120929167149902,0.05025712126778137,0.5070885550780581,10
S1,0.05,hot_arid,1,12,1115.9483197443653,106015.0903757147,468.6982942926334,4.142044693952104,0.0863086923300389,0.5965080062369001,11
S1,0.15,hot_arid,1,1,1046.7655786468645,99442.72997145212,439.64154303168306,3.977263616963019,0.15713932901874128,0.7434307084481869,15
S1,0.15,hot_arid,1,2,1026.227779670316,97491.63906868003,431.01566746153276,4.0599261508256514,0.16930936255900111,0.7297918794420102,12
S1,0.15,hot_arid,1,3,1117.57657406641,106169.77453630896,469.3821611078922,3.953643632054172,0.17209467071649015,0.6688915246788837,12
S1,0.15,hot_arid,1,4,1062.4941844361756,100936.94752143668,446.24755746319374,3.961563928679256,0.16682343757689214,0.8385430407040886,16
S1,0.15,hot_arid,1,5,1114.8875244844014,105914.31482601813,468.2527602834486,4.012063874153354,0.14691208768861658,0.8458429860929594,14
S1,0.15,hot_arid,1,6,1083.4571374432348,102928.4280571073,455.0519977261586,4.027486220891953,0.168893818304697,0.7223759755138756,9
S1,0.15,hot_arid,1,7,1082.389627848002,102827.0146455602,454.6036436961608,4.112809922983995,0.1557924338085864,0.6629765550634737,9
S1,0.15,hot_arid,1,8,1109.869119418217,105437.56634473061,466.1450301556511,4.066500709221243,0.16819807780121962,0.7023757265625286,13
S1,0.15,hot_arid,1,9,1151.5194783958048,109394.35044760145,483.63818092623796,4.0003730488204905,0.16455919495829294,0.6917018802702616,10
S1,0.15,hot_arid,1,10,1204.2472742938505,114403.4910579158,505.7838552034172,3.986465555434252,0.14361884205031564,0.7800882821495111,11
S1,0.15,hot_arid,1,11,1164.4373761232757,110621.55073171119,489.0636979717758,4.019701420303959,0.16322799092577733,0.7597210904917883,13
S1,0.15,hot_arid,1,12,1163.932966159537,110573.63178515602,488.8518457870055,4.02350000632261,0.16091819286239034,0.5341087173324999,7
S1,0.25,hot_arid,1,1,1142.0953070042087,108499.05416539984,479.68002894176766,3.92063252727939,0.2506281712836277,0.9025292415484742,18
S1,0.25,hot_arid,1,2,1091.903295950714,103730.81311531783,458.59938429929986,4.034062828102525,0.2552403183081382,0.9299806204119025,14
S1,0.25,hot_arid,1,3,1070.1843538343737,101667.51361426551,449.47742861043696,3.8854507451583062,0.2551044811521718,0.9256290777812892,15
S1,0.25,hot_arid,1,4,1124.896351523919,106865.15339477231,472.456467640046,3.8817831147626065,0.24357365128643144,0.9339089278309697,16
S1,0.25,hot_arid,1,5,1078.4270241481968,102450.56729407869,452.93935014224263,3.9354839281805707,0.23735630217876244,0.8318799798878227,19
S1,0.25,hot_arid,1,6,1094.6472093809164,103991.48489118705,459.7518279399849,3.9831253276530183,0.25449439738041046,0.8349079949510634,19
S1,0.25,hot_arid,1,7,1081.3701955044248,102730.16857292036,454.1754821118584,3.9848494335204716,0.22421025031643066,0.9752556645993177,15
S1,0.25,hot_arid,1,8,1087.8344697671494,103344.27462787919,456.8904773022027,3.946769678721134,0.25601943629183654,0.8831050258530787,17
S1,0.25,hot_arid,1,9,1158.114634535641,110020.8902808859,486.4081465049692,3.968698470996543,0.23279156071561197,0.7669908392033346,12
S1,0.25,hot_arid,1,10,1146.893579843535,108954.89008513582,481.6953035342847,3.9888562196789774,0.2418784874125967,0.9094721766885667,15
S1,0.25,hot_arid,1,11,1150.3861140024096,109286.68083022891,483.162167881012,3.9360588422310725,0.24857356992440044,0.8454582940233778,20
S1,0.25,hot_arid,1,12,1227.9590387064338,116656.10867711122,515.7427962567021,3.9715792761497806,0.23132049461338758,0.9181255921813622,20
S1,0.35,hot_arid,1,1,1117.0732443691213,106121.95821506652,469.17076263503094,3.8930387038229184,0.3455815820891029,1.0397971955189815,20
S1,0.35,hot_arid,1,2,1080.0770532238048,102607.32005626145,453.632362353998,3.8083217470238053,0.33061484068755675,1.0008682622459495,17
S1,0.35,hot_arid,1,3,1125.3633188713402,106909.51529277732,472.6525939259629,3.820483407518132,0.35856157202026206,1.0639849591315458,20
S1,0.35,hot_arid,1,4,1111.6770898267646,105609.32353354263,466.9043777272411,3.9350776218320895,0.30629665999023087,0.9902366833647734,16
S1,0.35,hot_arid,1,5,1156.6705041010898,109883.69788960353,485.8016117224577,3.809479786695173,0.31185170940937185,0.932504085830819,15
S1,0.35,hot_arid,1,6,1148.718873633313,109128.29299516474,482.46192692599146,3.885897978245678,0.33723211963516225,0.8525725307753665,17
S1,0.35,hot_arid,1,7,1152.6624467848185,109502.93244455775,484.11822764962375,3.8269238213814254,0.34977282987009256,1.0354717710503651,19
S1,0.35,hot_arid,1,8,1174.8562001094617,111611.33901039886,493.4396040459739,3.8498364021669143,0.3500251073307712,1.0586048377084731,21
S1,0.35,hot_arid,1,9,1225.1648083852838,116390.65679660196,514.5692195218192,3.8968985993530674,0.3505675980973708,1.0597278068096165,19
S1,0.35,hot_arid,1,10,1242.6593954190362,118052.64256480844,521.9169460759952,3.83005574946144,0.3270836813473964,1.0665828882284356,18
S1,0.35,hot_arid,1,11,1238.4480458160765,117652.56435252726,520.1481792427521,3.8486719371773215,0.3444486331771114,1.057790920969297,22
S1,0.35,hot_arid,1,12,1248.5166116407054,118609.07810586701,524.3769768890962,3.7686933428117477,0.35607314728352324,1.1382365115717403,21
S1,0.44999999999999996,hot_arid,1,1,1149.5874826185093,109210.81084875838,482.8267426997739,3.6743420007997507,0.4591395952459966,1.1806405571532672,19
S1,0.44999999999999996,hot_arid,1,2,1141.4332975140449,108436.16326383426,479.4019849558988,3.750529488181588,0.42022857137808445,1.0659660669462607,20
S1,0.44999999999999996,hot_arid,1,3,1199.9032341561187,113990.80724483127,503.95935834556985,3.803307006253627,0.4183836572977962,1.2159539502182408,20
S1,0.44999999999999996,hot_arid,1,4,1157.7251614206368,109983.8903349605,486.24456779666747,3.7312923007430774,0.44481787840599923,1.2938919811977192,24
S1,0.44999999999999996,hot_arid,1,5,1161.8570079276483,110376.41575312658,487.97994332961224,3.7087799107816,0.4143660809156272,1.2156372031083997,22
S1,0.44999999999999996,hot_arid,1,6,1216.2313871359672,115541.98177791688,510.81718259710624,3.7869727706905705,0.4114929329030963,1.0640854140440927,20
S1,0.44999999999999996,hot_arid,1,7,1225.801001721012,116451.09516349614,514.836420722825,3.7213546421944512,0.42154842272355636,1.201622541969086,19
S1,0.44999999999999996,hot_arid,1,8,1224.0167093249552,116281.58738587073,514.0870179164812,3.773950533884663,0.40256061462491133,1.021424884615876,17
S1,0.44999999999999996,hot_arid,1,9,1236.367461998014,117454.90888981134,519.2743340391659,3.762187679419685,0.4421871416315729,1.1915810320290638,22
S1,0.44999999999999996,hot_arid,1,10,1265.3634722754646,120209.52986616913,531.4526583556951,3.7694228607058338,0.43674233935774165,1.0852904409873667,20
S1,0.44999999999999996,hot_arid,1,11,1251.132884448113,118857.62402257073,525.4758114682074,3.746850432401426,0.41674975307135254,1.1690049725182239,21
S1,0.44999999999999996,hot_arid,1,12,1311.7017789173572,124611.66899714892,550.91474714529,3.744285947615088,0.4534705017274677,1.1332693676349295,23
S1,0.5499999999999999,hot_arid,1,1,1211.9914043099914,115139.18340944918,509.03638981019634,3.6804031367139776,0.529802127810338,1.5366254657146696,28
S1,0.5499999999999999,hot_arid,1,2,1204.4862532141562,114426.19405534484,505.8842263499456,3.600785328391915,0.5396763271112712,1.3953296322630848,28
S1,0.5499999999999999,hot_arid,1,3,1239.4330925215183,117746.14378954424,520.5618988590377,3.579138764247946,0.5117235700108699,1.3830915559187955,25
S1,0.5499999999999999,hot_arid,1,4,1220.6875334225706,115965.3156751442,512.6887640374796,3.6406326395936492,0.49249960238522555,1.3793178029325253,25
S1,0.5499999999999999,hot_arid,1,5,1229.9475242260783,116845.01480147743,516.5779601749529,3.6774395724662505,0.5533123615062542,1.3332496437467294,27
